type,address,number,postal_code,municipality,province,location,public,available,hours,full_address,lat,lon
,Romeinsesteenweg ,564.0,1853.0,Strombeek-Bever,Vlaams-Brabant,"glvl, links receptie",,,,"564.0 Romeinsesteenweg , Strombeek-Bever, Vlaams-Brabant, Belgium 1853",50.9014936,4.3487307
,Marnixlaan,17.0,1000.0,Brussel,Bruxelles-Brussel,"3e verdiep, printerlokaal",,,,"17.0 Marnixlaan, Brussel, Bruxelles-Brussel, Belgium 1000",50.8395754,4.3645111
,Rijksweg ,1.0,2870.0,Puurs,Antwerpen,"glvl, balie receptie",,,,"1.0 Rijksweg , Puurs, Antwerpen, Belgium 2870",51.0642255,4.3188753
,Rijnkaai ,37.0,2000.0,Antwerpen,Antwerpen,"7e verd, links aan receptie",,,,"37.0 Rijnkaai , Antwerpen, Antwerpen, Belgium 2000",51.2313153,4.4029316
,Braderijstraat,11.0,2000.0,Antwerpen,Antwerpen,"glvl, receptiebalie",,,,"11.0 Braderijstraat, Antwerpen, Antwerpen, Belgium 2000",51.222223,4.3998106
,Rue Sauvegarde ,,5530.0,Evrehailles,Namur,,,,," Rue Sauvegarde , Evrehailles, Namur, Belgium 5530",50.32091,4.91289
,Route de Mons ,,6140.0,Fontaine-l Evêque,Hainaut,rez-de-chaussée,,,," Route de Mons , Fontaine-l Evêque, Hainaut, Belgium 6140",50.4067659,4.3090389
,Route de Philippeville ,49.0,6120.0,Nalinnes,Hainaut,porte fond du couloir,,,,"49.0 Route de Philippeville , Nalinnes, Hainaut, Belgium 6120",50.3309034,4.475671
,Rue Saint-Martain ,94.0,6120.0,Nalinnes,Hainaut,rez mur enface cafétaria,,,,"94.0 Rue Saint-Martain , Nalinnes, Hainaut, Belgium 6120",50.3156396,4.3841527
,Rue Pauline Hubert ,34.0,6470.0,Rance,Hainaut,vestaires,,,,"34.0 Rue Pauline Hubert , Rance, Hainaut, Belgium 6470",50.1470832,4.2846582
,Rue du Huitbuvette,,6141.0,Forchies-la-Marche,Hainaut,,,,," Rue du Huitbuvette, Forchies-la-Marche, Hainaut, Belgium 6141",50.4347439,4.3248728
,Oostvaartdijk,10.0,1850.0,Grimbergen,Vlaams-Brabant,inkomhal kantoorgebouw,,,,"10.0 Oostvaartdijk, Grimbergen, Vlaams-Brabant, Belgium 1850",50.9656009,4.4010107
,Rue du Radoux,,1480.0,Tubize,Brabant Wallon,buvette,,,," Rue du Radoux, Tubize, Brabant Wallon, Belgium 1480",50.70396,4.16928
,Route de Neufchateau,324.0,6700.0,Arlon,Luxembourg,"rez, accueil",,,,"324.0 Route de Neufchateau, Arlon, Luxembourg, Belgium 6700",49.6855726,5.8039695
,Chemins des Coeuvins,,6720.0,Habay,Luxembourg,,,,," Chemins des Coeuvins, Habay, Luxembourg, Belgium 6720",49.7025939,5.6291071
,Route d Arlon,199.0,6780.0,Messancy,Luxembourg,entrée à l accueil,,,,"199.0 Route d Arlon, Messancy, Luxembourg, Belgium 6780",49.591141,5.8083627
,Rue Clos des Saules,33.0,7700.0,Mouscron,Hainaut,vestiaire salle des kinés,,,,"33.0 Rue Clos des Saules, Mouscron, Hainaut, Belgium 7700",50.7339466,3.2124757
,Rue Clos des Saules,33.0,7700.0,MOUSCRON,Hainaut,INFIRMERIE TRIBUNE 1l,,,,"33.0 Rue Clos des Saules, MOUSCRON, Hainaut, Belgium 7700",50.7339466,3.2124757
,Drève de l Arc en Ciel,98.0,6700.0,Arlon,Luxembourg,"rez, bât adm. accueil",,,,"98.0 Drève de l Arc en Ciel, Arlon, Luxembourg, Belgium 6700",49.6754112,5.7871309
,Route de Beausaint,3.0,6971.0,Champlon,Luxembourg,,,,,"3.0 Route de Beausaint, Champlon, Luxembourg, Belgium 6971",50.1343783,5.4908395
,Avenue Mathieu,37.0,6600.0,Bastogne,Luxembourg,,,,,"37.0 Avenue Mathieu, Bastogne, Luxembourg, Belgium 6600",50.0007,5.71386
,Rue de l Abattoir,15.0,5070.0,Fosses-la-Ville,Namur,cafétaria,,,,"15.0 Rue de l Abattoir, Fosses-la-Ville, Namur, Belgium 5070",50.4002937,4.6914155
,Place Saint Lambert,,4000.0,Liège,Liège,accueil,,,," Place Saint Lambert, Liège, Liège, Belgium 4000",50.6456222,5.5736201
,Rue Paix-Dieu,,4540.0,Amay,Liège,accueil,,,," Rue Paix-Dieu, Amay, Liège, Belgium 4540",50.568798,5.2854256
,Rue de l Etoile,7.0,5000.0,Namur,Namur,"1ière étage, accueil",,,,"7.0 Rue de l Etoile, Namur, Namur, Belgium 5000",50.4656962,4.8700679
Appareil fixe-Vast apparaat,rue d Iseghem,111.0,7700.0,mouscron,Hainaut,A la cafétariat de la salle de Judo,Oui-Ja,Non-Nee,En fonction des horaires d occupation,"111.0 rue d Iseghem, mouscron, Hainaut, Belgium 7700",50.7478002,3.2073953
Appareil fixe-Vast apparaat,Place Charles Degaulle ,9.0,7700.0,Mouscron,Hainaut,"Intérieur : Milieu du foyer (près du bar)
",Oui-Ja,Non-Nee,Accessible lors d une activité au Marius Staquet ,"9.0 Place Charles Degaulle , Mouscron, Hainaut, Belgium 7700",50.7450596,3.2103836
Appareil fixe-Vast apparaat,Avenue de la Dynastie,23.0,7700.0,mouscron,Hainaut,"Hall d entrée du bâtiment ""Vestiaires"" du stade de football du Risquons-Tout",Oui-Ja,Non-Nee,En fonction des horaires d occupation,"23.0 Avenue de la Dynastie, mouscron, Hainaut, Belgium 7700",50.75627,3.18599
Appareil fixe-Vast apparaat,Chaussée d Aelbeke ,0.0,7700.0,Mouscron,Hainaut,Intérieur : Couloir menant aux vestiaires du bas (plaine de Neckere),Oui-Ja,Non-Nee,Accessible lors d une activité sur le Plaine de Neckere ,"0.0 Chaussée d Aelbeke , Mouscron, Hainaut, Belgium 7700",50.7568308,3.2221969
Appareil fixe-Vast apparaat,rue de la Cabocherie,84.0,7711.0,Dottignies,Hainaut,"Intérieur : Local d’accueil, bâtiment sous le nouveau bâtiment à deux étages
",Oui-Ja,Non-Nee,Accessible lors d une activité au stade,"84.0 rue de la Cabocherie, Dottignies, Hainaut, Belgium 7711",50.7309498,3.3189239
,Ruelle des Cinq Bonniers ,,7062.0,Naast,Hainaut,Buvette,,,," Ruelle des Cinq Bonniers , Naast, Hainaut, Belgium 7062",50.55261,4.10077
,Rue Saint Donat,15.0,5640.0,Mettet,Namur,"Hall, distributeur boissons",,,,"15.0 Rue Saint Donat, Mettet, Namur, Belgium 5640",50.3030235,4.65234
,Rue François Dimanche ,33.0,6250.0,Aiseau-Presles,Hainaut,salle de sports,,,,"33.0 Rue François Dimanche , Aiseau-Presles, Hainaut, Belgium 6250",50.4297897,4.5718366
,Rue Joseph Wauters,,6224.0,Wanfercée-Baulet,Hainaut,"derrière cafétaria, couloir",,,," Rue Joseph Wauters, Wanfercée-Baulet, Hainaut, Belgium 6224",50.4646218,4.5854579
,Rue Emile Vandervelde ,5.0,6182.0,Souvret,Hainaut,1ière étage salle réunion,,,,"5.0 Rue Emile Vandervelde , Souvret, Hainaut, Belgium 6182",50.4455453,4.3548947
,Espace Européen d entreprise,,6560.0,Erquelinnes,Hainaut,,,,," Espace Européen d entreprise, Erquelinnes, Hainaut, Belgium 6560",50.315503,4.1668104
,Place Alcantara,5.0,7181.0,Arquennes,Hainaut,couloir,,,,"5.0 Place Alcantara, Arquennes, Hainaut, Belgium 7181",50.5678375,4.2748602
,Rue Abbaye d Aulne,2.0,6142.0,Leernes,Hainaut,accueil,,,,"2.0 Rue Abbaye d Aulne, Leernes, Hainaut, Belgium 6142",50.370275,4.3352662
,Rue St. Antoine,6.0,7300.0,Boussu,Hainaut,"hall d entrée, gauche",,,,"6.0 Rue St. Antoine, Boussu, Hainaut, Belgium 7300",50.4128983,3.7756542
,Rue du Cercle de Tir,20.0,5590.0,Achêne,Namur,cafétaria,,,,"20.0 Rue du Cercle de Tir, Achêne, Namur, Belgium 5590",50.2655298,5.0640032
,De Kleetlaan,,1831.0,Diegem,Vlaams-Brabant,"4e verd, rechts receptiebalie",,,," De Kleetlaan, Diegem, Vlaams-Brabant, Belgium 1831",50.8875826,4.4486562
,Stoepestraat ,,9660.0,Assenede,Oost-Vlaanderen,glvl deur EHBO lokaal,,,," Stoepestraat , Assenede, Oost-Vlaanderen, Belgium 9660",50.79614369999999,3.742407
,Rue de Petin,,6464.0,Baileux,Hainaut,vestiare de l arbitre,,,," Rue de Petin, Baileux, Hainaut, Belgium 6464",50.0322507,4.3767178
,Rue Martin Sandron,141.0,5680.0,Doische,Namur,"rez, hall entrée",,,,"141.0 Rue Martin Sandron, Doische, Namur, Belgium 5680",50.1377724,4.7474105
,Diepestraat,3.0,2580.0,Putte,Antwerpen,buiten aan gevel politiebureel,,,,"3.0 Diepestraat, Putte, Antwerpen, Belgium 2580",51.0605144,4.6698923
,Rue de Binche S/N,,6567.0,Merbes-le-Château,Hainaut,buvette,,,," Rue de Binche S/N, Merbes-le-Château, Hainaut, Belgium 6567",50.333598,4.1750921
,Rue Pré de la Haye,69.0,4680.0,Oupeye,Liège,réz buvette,,,,"69.0 Rue Pré de la Haye, Oupeye, Liège, Belgium 4680",50.704461,5.6465172
,Rue Amérique,23.0,5651.0,Somzée,Namur,,,,,"23.0 Rue Amérique, Somzée, Namur, Belgium 5651",50.292059,4.4956471
,Rue Sifride Demoulin,39.0,6240.0,Farciennes,Hainaut,stand de Tir,,,,"39.0 Rue Sifride Demoulin, Farciennes, Hainaut, Belgium 6240",50.424897,4.5439446
,Salvialaan,1.0,3870.0,Heers,Limburg,achterkant admin. Centrum,,,,"1.0 Salvialaan, Heers, Limburg, Belgium 3870",50.7522878,5.2944915
,Rue Feronstree,82.0,4000.0,Liège,Liège,"poste de garde, accueil",,,,"82.0 Rue Feronstree, Liège, Liège, Belgium 4000",50.6468491,5.5805433
,Rue Burenville,46.0,4000.0,Liège,Liège,,,,,"46.0 Rue Burenville, Liège, Liège, Belgium 4000",50.6402381,5.5443088
,Rue de Laveu,52.0,4000.0,Liège,Liège,local maître nageurs,,,,"52.0 Rue de Laveu, Liège, Liège, Belgium 4000",50.6294554,5.5533203
,Rue de Xhovemont,145.0,4000.0,Liège,Liège,local maître nageurs,,,,"145.0 Rue de Xhovemont, Liège, Liège, Belgium 4000",50.5207026,5.6414938
,Avenue de la Belle Voie,28.0,1300.0,Wavre,Brabant Wallon,rez club house,,,,"28.0 Avenue de la Belle Voie, Wavre, Brabant Wallon, Belgium 1300",50.7207717,4.6197156
,Judenstrasse,91.0,4700.0,Eupen,Liège,couloir vestiaires,,,,"91.0 Judenstrasse, Eupen, Liège, Belgium 4700",50.6259683,6.0387838
,Rue des Etudiants,2.0,7700.0,Mouscron,Hainaut,hall salle sport,,,,"2.0 Rue des Etudiants, Mouscron, Hainaut, Belgium 7700",50.7403777,3.2162477
,Kanaalweg,87.0,3980.0,Tessenderlo,Limburg,bedienden ingang,,,,"87.0 Kanaalweg, Tessenderlo, Limburg, Belgium 3980",51.0751694,5.1546684
,Rue de Bertrix,,6890.0,Ochamps,Luxembourg,vestiaire arbitre,,,," Rue de Bertrix, Ochamps, Luxembourg, Belgium 6890",49.9167749,5.2771291
,Rue du Merlo,1.0,1180.0,Bruxelles,Bruxelles-Brussel,"accueil, rez",,,,"1.0 Rue du Merlo, Bruxelles, Bruxelles-Brussel, Belgium 1180",50.7985894,4.3228672
,Bruggestraat,14.0,8820.0,Torhout,West-Vlaanderen,"zwembad, buiten ingang",,,,"14.0 Bruggestraat, Torhout, West-Vlaanderen, Belgium 8820",51.0810294,3.1149417
,Industrielaan,2.0,8820.0,TORHOUT,West-Vlaanderen,buiten links van de voordeur,,,,"2.0 Industrielaan, TORHOUT, West-Vlaanderen, Belgium 8820",51.0726141,3.1036571
,Bruggestraat,29.0,8820.0,TORHOUT,West-Vlaanderen,buitenkast op tickethuisje,,,,"29.0 Bruggestraat, TORHOUT, West-Vlaanderen, Belgium 8820",51.0810294,3.1149417
,Steenveldstraat z/n,,8820.0,TORHOUT,West-Vlaanderen,buitenkast kantine,,,," Steenveldstraat z/n, TORHOUT, West-Vlaanderen, Belgium 8820",51.0834721,3.0895758
,Baarsstraat,,8820.0,TORHOUT,West-Vlaanderen,buitenkast aan voetsproeiers,,,," Baarsstraat, TORHOUT, West-Vlaanderen, Belgium 8820",51.0920821,3.0715757
,Koornbloemstraat,65.0,8820.0,TORHOUT,West-Vlaanderen,abtenkast kleedkamer scheids,,,,"65.0 Koornbloemstraat, TORHOUT, West-Vlaanderen, Belgium 8820",51.0824375,3.1444148
,Bruggestraat,14.0,8820.0,TORHOUT,West-Vlaanderen,"stadion,buiten lokaal toezichter",,,,"14.0 Bruggestraat, TORHOUT, West-Vlaanderen, Belgium 8820",51.0810294,3.1149417
,Hopland,24.0,2000.0,Antwerpen,Antwerpen,dispatching uitrit voertuigen,,,,"24.0 Hopland, Antwerpen, Antwerpen, Belgium 2000",51.2167179,4.4112526
,Rooseveltplaats,12.0,2060.0,Antwerpen,Antwerpen,dispatching uitrit voertuigen,,,,"12.0 Rooseveltplaats, Antwerpen, Antwerpen, Belgium 2060",51.2193532,4.4172762
,Koningin Elisabethlei,38.0,2300.0,Turnhout,Antwerpen,"glvl, thv dokterskabinet",,,,"38.0 Koningin Elisabethlei, Turnhout, Antwerpen, Belgium 2300",51.3310996,4.9485678
,Heistraat,88.0,9100.0,Sint-Niklaas,Oost-Vlaanderen,"glvl, personeelsingang thv secret.",,,,"88.0 Heistraat, Sint-Niklaas, Oost-Vlaanderen, Belgium 9100",51.1751815,4.1331634
,Lamorinièrestraat ,231.0,2018.0,Antwerpen,Antwerpen,"glvl, inkomhal",,,,"231.0 Lamorinièrestraat , Antwerpen, Antwerpen, Belgium 2018",51.2035955,4.420659
,Guldensporenpark,52.0,9820.0,Merelbeke,Oost-Vlaanderen," glvl, inkomhal",,,,"52.0 Guldensporenpark, Merelbeke, Oost-Vlaanderen, Belgium 9820",51.0043634,3.7548471
,Brusselsesteenweg ,199.0,9090.0,Melle,Oost-Vlaanderen,"O&T=W, glvl, inkomhal",,,,"199.0 Brusselsesteenweg , Melle, Oost-Vlaanderen, Belgium 9090",51.0079311,3.793974
,Brusselsesteenweg,199.0,9090.0,Melle,Oost-Vlaanderen,"hoofdgeb, glvl, thv inkom",,,,"199.0 Brusselsesteenweg, Melle, Oost-Vlaanderen, Belgium 9090",51.0079311,3.793974
,Moorselstraat,15.0,9160.0,Lokeren,Oost-Vlaanderen," glvl, doorgang magazijn",,,,"15.0 Moorselstraat, Lokeren, Oost-Vlaanderen, Belgium 9160",51.122963,3.961424699999999
,Ter Waarde,90.0,8900.0,Ieper,West-Vlaanderen,"glvl inkom achteraan, EHBO lok.",,,,"90.0 Ter Waarde, Ieper, West-Vlaanderen, Belgium 8900",50.8687819,2.8929377
,President Kennedypark ,12.0,8500.0,Kortrijk,West-Vlaanderen,"glvl, inkombalie",,,,"12.0 President Kennedypark , Kortrijk, West-Vlaanderen, Belgium 8500",50.8004697,3.2735276
,Bomastraat,11.0,9000.0,Gent,Oost-Vlaanderen," glvl, inkom Blok A, naast lift",,,,"11.0 Bomastraat, Gent, Oost-Vlaanderen, Belgium 9000",51.0616867,3.7316587
,Scheepsdalelaan,536.0,8000.0,Brugge,West-Vlaanderen,"1e verd. Blok A, trappenhal",,,,"536.0 Scheepsdalelaan, Brugge, West-Vlaanderen, Belgium 8000",51.2170831,3.2128501
,Electriciteitsstraat ,,2800.0,Mechelen,Antwerpen," glvl, inkomhal",,,," Electriciteitsstraat , Mechelen, Antwerpen, Belgium 2800",51.03685,4.47051
,Elektriciteitstraat  ,,2800.0,Mechelen,Antwerpen,"glvl, Inkomhal",,,," Elektriciteitstraat  , Mechelen, Antwerpen, Belgium 2800",51.03685,4.47051
,Industrielaan,2.0,9320.0,Erembodegem,Oost-Vlaanderen,"glvl, personeelsingang, thv trap",,,,"2.0 Industrielaan, Erembodegem, Oost-Vlaanderen, Belgium 9320",50.912736,4.0424721
,Merksemsesteenweg,233.0,2600.0,Berchem,Antwerpen,"glvl, inkomhal thv secr",,,,"233.0 Merksemsesteenweg, Berchem, Antwerpen, Belgium 2600",51.2332289,4.4569958
,Aarschotsesteenweg,58.0,3012.0,Leuven,Vlaams-Brabant,"glvl, klantenkantoor",,,,"58.0 Aarschotsesteenweg, Leuven, Vlaams-Brabant, Belgium 3012",50.9163257,4.7168166
,Rue des Clos Fleuris,15.0,5570.0,Beauraing,Namur,vestiaire arbitre,,,,"15.0 Rue des Clos Fleuris, Beauraing, Namur, Belgium 5570",50.1114757,4.9507631
,Emile Jacqmainlaan ,135.0,1000.0,Brussel,Bruxelles-Brussel,"glvl, nst verzendingslok.",,,,"135.0 Emile Jacqmainlaan , Brussel, Bruxelles-Brussel, Belgium 1000",50.8539264,4.3541238
,Boulevard de la Woluwe,46.0,1200.0,Bruxelles,Bruxelles-Brussel,"rez, réception à gauche",,,,"46.0 Boulevard de la Woluwe, Bruxelles, Bruxelles-Brussel, Belgium 1200",50.838383,4.4350124
,Rue des Villas,,4100.0,Seraing,Liège,,,,," Rue des Villas, Seraing, Liège, Belgium 4100",50.5810952,5.5092364
,Antwerpsesteenweg ,145.0,2800.0,Mechelen,Antwerpen,onthaal,,,,"145.0 Antwerpsesteenweg , Mechelen, Antwerpen, Belgium 2800",51.050707,4.4659978
,Place D. Costy,,5032.0,Mazy,Namur,à gauche entrée principale,,,," Place D. Costy, Mazy, Namur, Belgium 5032",50.5095321,4.6736947
,Avenue des Chênes,,1180.0,Bruxelles,Bruxelles-Brussel,,,,," Avenue des Chênes, Bruxelles, Bruxelles-Brussel, Belgium 1180",50.7960544,4.3767886
,Kabbeekvest,110.0,3300.0,Tienen,Vlaams-Brabant,glvl naast front office,,,,"110.0 Kabbeekvest, Tienen, Vlaams-Brabant, Belgium 3300",50.8128082,4.9389494
,Rue du Cheval Blanc ,62.0,4852.0,Plombières,Liège,poste central bât. Buvette,,,,"62.0 Rue du Cheval Blanc , Plombières, Liège, Belgium 4852",50.7304032,5.9377747
,Rue du Puits Périersite,,6180.0,Courcelles,Hainaut,,,,," Rue du Puits Périersite, Courcelles, Hainaut, Belgium 6180",50.433844,4.4003613
,Rue Sentier des Planches ,34.0,7011.0,Ghlin,Hainaut,"rez, box d etalons",,,,"34.0 Rue Sentier des Planches , Ghlin, Hainaut, Belgium 7011",50.4734205,3.9020112
,Desquinlei ,244.0,2018.0,Antwerpen,Antwerpen,"glvl, overdekte Aula",,,,"244.0 Desquinlei , Antwerpen, Antwerpen, Belgium 2018",51.1932236,4.40821
,Rue de la Carbo ,10.0,7333.0,Tertre,Hainaut,salle de controle,,,,"10.0 Rue de la Carbo , Tertre, Hainaut, Belgium 7333",50.4777273,3.8063114
,Boulevard de l Europe ,100.0,1300.0,Wavre,Brabant Wallon,poste de garde,,,,"100.0 Boulevard de l Europe , Wavre, Brabant Wallon, Belgium 1300",50.7010937,4.5887517
,Rue de la Morie ,9.0,5575.0,Gedinne,Namur,salle sportif,,,,"9.0 Rue de la Morie , Gedinne, Namur, Belgium 5575",49.9829041,4.9355804
,Place de la Gare,,5590.0,Leignon,Namur,hall entrée gauche,,,," Place de la Gare, Leignon, Namur, Belgium 5590",50.26772159999999,5.1098975
,"Blikken, Haven ",1662.0,9130.0,Doel,Oost-Vlaanderen,,,,,"1662.0 Blikken, Haven , Doel, Oost-Vlaanderen, Belgium 9130",51.2869998,4.2248484
,Henry Fordlaan ,158.0,3600.0,Genk,Limburg,"glv, naast EHBO lokaal",,,,"158.0 Henry Fordlaan , Genk, Limburg, Belgium 3600",50.9207085,5.4856338
,Rue Louis Pasteur ,65.0,4630.0,Soumagne,Liège,bât. Vestiaires,,,,"65.0 Rue Louis Pasteur , Soumagne, Liège, Belgium 4630",50.6345195,5.7334845
,Rue d Aische en Refail,,5031.0,Grand-Leez,Namur,vestiare arbitre,,,," Rue d Aische en Refail, Grand-Leez, Namur, Belgium 5031",50.5875083,4.7875788
,Rue E. Leger,15.0,1495.0,Villers-la-Ville,Brabant Wallon,terrain en contrebos de la route,,,,"15.0 Rue E. Leger, Villers-la-Ville, Brabant Wallon, Belgium 1495",50.5770908,4.5268386
,Grijpenlaan ,19.0,3300.0,Tienen,Vlaams-Brabant,centrale inkomhal kantoorruimte,,,,"19.0 Grijpenlaan , Tienen, Vlaams-Brabant, Belgium 3300",50.8070273,4.9177316
,Smissenhoek,103.0,9620.0,Zottegem,Oost-Vlaanderen,ingang,,,,"103.0 Smissenhoek, Zottegem, Oost-Vlaanderen, Belgium 9620",50.8440895,3.8237787
,Markt,1.0,9620.0,ZOTTEGEM,Oost-Vlaanderen, inkomhal,,,,"1.0 Markt, ZOTTEGEM, Oost-Vlaanderen, Belgium 9620",50.8695842,3.810794699999999
,Kasteel van Egmont,1.0,9620.0,ZOTTEGEM,Oost-Vlaanderen,"hoofdingang, rechtermuur",,,,"1.0 Kasteel van Egmont, ZOTTEGEM, Oost-Vlaanderen, Belgium 9620",50.8735157,3.8088729
,Espace 2000 ,3.0,1470.0,Genappe,Brabant Wallon,"rez, accueil",,,,"3.0 Espace 2000 , Genappe, Brabant Wallon, Belgium 1470",50.6106618,4.4459773
,Chemin du Croly,11.0,1430.0,Rebecq,Brabant Wallon,acceuil,,,,"11.0 Chemin du Croly, Rebecq, Brabant Wallon, Belgium 1430",50.6742393,4.1524963
,Rue Trieu du Bois ,33.0,1430.0,REBECQ,Brabant Wallon,acceuil,,,,"33.0 Rue Trieu du Bois , REBECQ, Brabant Wallon, Belgium 1430",50.6624124,4.1413597
,Rue Sous Lieutenant Piérard,1.0,5520.0,Onhaye,Namur,acceuil,,,,"1.0 Rue Sous Lieutenant Piérard, Onhaye, Namur, Belgium 5520",50.2289521,4.7747175
,Rue de Tongres,59.0,4684.0,Haccourt,Liège,acceuil,,,,"59.0 Rue de Tongres, Haccourt, Liège, Belgium 4684",50.7405347,5.6550359
,Rue des 3 Arbres,62.0,1180.0,Bruxelles,Bruxelles-Brussel,acceuil,,,,"62.0 Rue des 3 Arbres, Bruxelles, Bruxelles-Brussel, Belgium 1180",50.7966942,4.3324341
,Chaussée de Louvain ,510.0,5000.0,Namur,Namur,acceuil,,,,"510.0 Chaussée de Louvain , Namur, Namur, Belgium 5000",50.4781208,4.8785313
,Rue Ransbeek ,310.0,1120.0,Bruxelles,Bruxelles-Brussel,acceuil,,,,"310.0 Rue Ransbeek , Bruxelles, Bruxelles-Brussel, Belgium 1120",50.8999281,4.3988119
,Rue des Deux Provinces ,1.0,6900.0,Marche-en-Famenne,Luxembourg,accueil,,,,"1.0 Rue des Deux Provinces , Marche-en-Famenne, Luxembourg, Belgium 6900",50.2438067,5.336941
,Bredabaan,31.0,2930.0,Brasschaat,Antwerpen,regielokaal,,,,"31.0 Bredabaan, Brasschaat, Antwerpen, Belgium 2930",51.308333,4.5079188
,Beauvoislaan ,95.0,2920.0,Kalmthout,Antwerpen,"1e verdiep, gang burelen",,,,"95.0 Beauvoislaan , Kalmthout, Antwerpen, Belgium 2920",51.3690427,4.4793488
,Rue du Pirou,,5140.0,Ligny,Namur,entrée droite,,,," Rue du Pirou, Ligny, Namur, Belgium 5140",50.5096827,4.5745926
,Rue du Grand Central ,39.0,5140.0,LIGNY,Namur,buvette,,,,"39.0 Rue du Grand Central , LIGNY, Namur, Belgium 5140",50.5104256,4.5663338
,Allée de Château-Chinon 6,6.0,5140.0,Sombreffe,Namur,près salle basket,,,,"6.0 Allée de Château-Chinon 6, Sombreffe, Namur, Belgium 5140",50.5228034,4.5985548
,Rue les Aux Haies ,9.0,6997.0,Mormont,Luxembourg,derrière le bar,,,,"9.0 Rue les Aux Haies , Mormont, Luxembourg, Belgium 6997",50.3254541,5.5930056
,Grand Rue ,45.0,1457.0,Walhain,Brabant Wallon,"entrée, rez",,,,"45.0 Grand Rue , Walhain, Brabant Wallon, Belgium 1457",50.6102606,4.6560681
,Place Communale,1.0,1457.0,Walhain,Brabant Wallon,accueil-rez,,,,"1.0 Place Communale, Walhain, Brabant Wallon, Belgium 1457",50.6179388,4.6950226
,Rue Chapelle Saint Anne,11.0,1457.0,Walhain,Brabant Wallon,entrée rez,,,,"11.0 Rue Chapelle Saint Anne, Walhain, Brabant Wallon, Belgium 1457",50.6232168,4.7038734
,Rue Chapelle Saint Anne,13.0,1457.0,Walhain,Brabant Wallon,extérieur du bâtiment,,,,"13.0 Rue Chapelle Saint Anne, Walhain, Brabant Wallon, Belgium 1457",50.6232168,4.7038734
,Place du Trambuvette,,1457.0,Nil-Saint-Vincent-Saint-Martin,Brabant Wallon,,,,," Place du Trambuvette, Nil-Saint-Vincent-Saint-Martin, Brabant Wallon, Belgium 1457",50.64214,4.679819999999999
,K.P.J. Triestlaan,1.0,9080.0,Lochristi,Oost-Vlaanderen,,,,,"1.0 K.P.J. Triestlaan, Lochristi, Oost-Vlaanderen, Belgium 9080",51.0103212,3.7553272
,PI - 2ième Avenue ,65.0,4040.0,Herstal,Liège,"entrée, loge de garde",,,,"65.0 PI - 2ième Avenue , Herstal, Liège, Belgium 4040",50.6952685,5.617798
,Gulden Vlieslaan ,72.0,1060.0,Brussel,Bruxelles-Brussel,kast 2 achter onthaalbalie,,,,"72.0 Gulden Vlieslaan , Brussel, Bruxelles-Brussel, Belgium 1060",50.8357771,4.3554936
,"Caxtonweg, Kaai ",140.0,8380.0,ZeebruggeBrugge),West-Vlaanderen,"1e gang rechts, eetzaal",,,,"140.0 Caxtonweg, Kaai , ZeebruggeBrugge), West-Vlaanderen, Belgium 8380",51.348858,3.1771664
,Armenstraatje,,2040.0,Antwerpen,Antwerpen,,,,," Armenstraatje, Antwerpen, Antwerpen, Belgium 2040",51.3577063,4.3171467
,"Kiwiweg 108, Nieuw Zeelandkaai 401-403",108.0,8380.0,ZeebruggeBrugge),West-Vlaanderen,1e verd,,,,"108.0 Kiwiweg 108, Nieuw Zeelandkaai 401-403, ZeebruggeBrugge), West-Vlaanderen, Belgium 8380",51.3196595,3.2197755
,Place Poelaert ,6.0,1000.0,Brussel,Bruxelles-Brussel,"glvl, achter de bar",,,,"6.0 Place Poelaert , Brussel, Bruxelles-Brussel, Belgium 1000",50.8378014,4.3531123
,General Jacqueslaan  ,,1050.0,Brussel,Bruxelles-Brussel,"glvl, atrium kant OD",,,," General Jacqueslaan  , Brussel, Bruxelles-Brussel, Belgium 1050",50.8215011,4.3871759
,Mommaertslaan ,2.0,1140.0,Brussel,Bruxelles-Brussel,1e verdiep aan traphal,,,,"2.0 Mommaertslaan , Brussel, Bruxelles-Brussel, Belgium 1140",50.8564456,4.4118605
,Rue Digue des Cuesmes,29.0,7000.0,Mons,Hainaut,,,,,"29.0 Rue Digue des Cuesmes, Mons, Hainaut, Belgium 7000",50.4461108,3.941513
,Rue de Ninove ,1.0,1476.0,Houtain-le-Val,Brabant Wallon,"réz d cha,buvette terrain footbal",,,,"1.0 Rue de Ninove , Houtain-le-Val, Brabant Wallon, Belgium 1476",50.5719139,4.4129781
,Rue Chemin d Herbuchenne,,5500.0,Dinant,Namur,hall sportif,,,," Rue Chemin d Herbuchenne, Dinant, Namur, Belgium 5500",50.2523773,4.9360764
,Rue Ernest Solvay ,101.0,4000.0,Liège,Liège,"rez, infirmerie",,,,"101.0 Rue Ernest Solvay , Liège, Liège, Belgium 4000",50.6095385,5.5561344
